id,name,amenity,lat,lon,district
1955,Unknown,fuel,10.81588352927942,106.71310402793165,Binh Thanh District
1956,Unknown,fuel,10.8035312,106.6889319,Phu Nhuan District
1957,Cửa Hàng Xăng Dầu Mipec 195,fuel,10.7999243,106.6686541,Phu Nhuan District
1958,Cửa Hàng Xăng Dầu Petrolimex Số 31,fuel,10.7932287,106.6799812,Phu Nhuan District
1959,Cửa Hàng Xăng Dầu Mipec,fuel,10.7998536,106.674034,Phu Nhuan District
1960,Unknown,hospital,10.7929834,106.6704335,Phu Nhuan District
1961,Unknown,,10.7919934,106.6777825,Phu Nhuan District
1962,Cửa Hàng Tiện Lợi Shop&Go,,10.7930496,106.6698351,Phu Nhuan District
1963,Trường CĐ Kinh Tế Đối Ngoại Thành phố Hồ Chí Minh,college,10.7997159,106.6850579,Phu Nhuan District
1964,Anh Văn Hội Việt Mỹ VUS,school,10.8003844,106.6847488,Phu Nhuan District
1965,Trung Tâm Ngoại Ngữ Dương Minh,school,10.8020839,106.6830617,Phu Nhuan District
1966,WinMart+,,10.7935964,106.6766049,Phu Nhuan District
1967,Trung Tâm Anh Ngữ Việt Mỹ,school,10.7946233,106.6768275,Phu Nhuan District
1968,Cửa Hàng Sữa 460,,10.8024657,106.6789945,Phu Nhuan District
1969,Tạp Hoá 26,,10.8034085,106.679626,Phu Nhuan District
1970,Unknown,,10.7923392,106.6680507,Phu Nhuan District
1971,Tạp Hoá Diệc Ngân,,10.7917351,106.6757304,Phu Nhuan District
1972,Unknown,,10.7918368,106.6749408,Phu Nhuan District
1973,Unknown,,10.7918231,106.6772906,Phu Nhuan District
1974,Unknown,,10.7924004,106.6775636,Phu Nhuan District
1975,Unknown,,10.7928157,106.6780433,Phu Nhuan District
1976,Unknown,,10.7936006,106.6778207,Phu Nhuan District
1977,Hệ Thống Cửa Hàng Mẹ & Bé Bibo Mart,,10.8035353,106.6886893,Phu Nhuan District
1978,Tạp Hoá 61,,10.796637,106.6795002,Phu Nhuan District
1979,Unknown,,10.7968933,106.6725047,Phu Nhuan District
1980,Trường Trung học cơ sở - Trung học phổ thông Việt Anh,school,10.7980244,106.6706619,Phu Nhuan District
1981,Trường Đại Học Sư Phạm Kỹ Thuật VGU,school,10.7981036,106.6694566,Phu Nhuan District
1982,Trường Trung học phổ thông Quốc Tế TIS,school,10.7980979,106.6698481,Phu Nhuan District
1983,Trường Trung học cơ sở&Trung học phổ thông Đăng Khoa,school,10.7945733,106.669519,Phu Nhuan District
1984,Trường Đại Học Y Dược Thành phố Hồ Chí Minh,school,10.8000745,106.670766,Phu Nhuan District
1985,Trường Công Nghệ Bách Khoa,school,10.799724,106.674018,Phu Nhuan District
1986,Trường Quốc Tế Việt Úc VAS,school,10.8011395,106.6695261,Phu Nhuan District
1987,TT Giáo Dục Thường Xuyên Phú Nhuận,school,10.8039339,106.6857306,Phu Nhuan District
1988,Trường Trung học cơ sở&Trung học phổ thông Đức Trí,school,10.8086076,106.6793531,Phu Nhuan District
1989,Trường Cao Đẳng Đại Việt,school,10.8086782,106.67369,Phu Nhuan District
1990,Cửa Hàng Tiện Lợi Shop&Go!,,10.7970887,106.6725664,Phu Nhuan District
1991,WinMart+,,10.795656,106.6778252,Phu Nhuan District
1992,WinMart+,,10.7919407,106.6678474,Phu Nhuan District
1993,WinMart+,,10.8044664,106.680486,Phu Nhuan District
1994,WinMart+,,10.7919884,106.673877,Phu Nhuan District
1995,WinMart+,,10.8119224,106.6786245,Phu Nhuan District
1996,WinMart+,,10.7948761,106.6695211,Phu Nhuan District
1997,Ministop,,10.7970351,106.6908422,Phu Nhuan District
1998,Unknown,,10.7916005,106.6761072,Phu Nhuan District
1999,Unknown,,10.7918196,106.6770997,Phu Nhuan District
2000,Unknown,,10.7914374,106.6764316,Phu Nhuan District
2001,Unknown,,10.7916278,106.6755438,Phu Nhuan District
2002,Unknown,,10.7923361,106.6779316,Phu Nhuan District
2003,Unknown,,10.7920958,106.677413,Phu Nhuan District
2004,Unknown,,10.7917984,106.6746883,Phu Nhuan District
2005,Tạp Hoá 301,,10.7916497,106.6750743,Phu Nhuan District
2006,Unknown,,10.7916367,106.6675247,Phu Nhuan District
2007,Cửa Hàng Bách Hóa Thuận,,10.800616,106.6844462,Phu Nhuan District
2008,Trạm Y Tế Phường 7 Quận Phú Nhuận,hospital,10.8037745,106.6866028,Phu Nhuan District
2009,Trường Trung học cơ sở Châu Văn Liêm,school,10.8034054,106.6877845,Phu Nhuan District
2010,BambooBebe Việt Nam,,10.796771,106.6866507,Phu Nhuan District
2011,Công ty TNHH Gureumi,,10.7967542,106.6866392,Phu Nhuan District
2012,7-Eleven,,10.8091743,106.672497,Phu Nhuan District
2013,WinMart+,,10.809376,106.6720298,Phu Nhuan District
2014,FamilyMart,,10.8093653,106.6741291,Phu Nhuan District
2015,Cửa Hàng Dinh Dưỡng Quỳnh Chi,,10.7972828,106.6698943,Phu Nhuan District
2016,Trường Cao Đẳng FPT Polytechnic - Cơ Sở 2,college,10.8116384,106.6800396,Phu Nhuan District
2017,Trường Tiểu Học Vạn Tường,school,10.793025,106.6764739,Phu Nhuan District
2018,Bách Hóa Xanh grocery store,,10.7931686,106.6722756,Phu Nhuan District
2019,GS25,,10.8098986,106.672631,Phu Nhuan District
2020,7-Eleven,,10.7974525,106.6907305,Phu Nhuan District
2021,Bãi giữ xe trung tâm bơi Quân Khu 7,parking,10.8015083,106.6698951,Phu Nhuan District
2022,Công viên Gia Định,,10.812508992340288,106.67509575385493,Phu Nhuan District
2023,CO.OP Mart Nguyễn Kiệm,,10.808729050000004,106.67810785000002,Phu Nhuan District
2024,Trường Đại học Tài chính - Marketing,university,10.81123342725635,106.68036967576843,Phu Nhuan District
2025,Trường Mầm Non,school,10.808878418529558,106.67964870461338,Phu Nhuan District
2026,Trường Trung học phổ thông Phú Nhuận,school,10.809425483506526,106.6757646557199,Phu Nhuan District
2027,Trường Tiểu Học Hồ Văn Huê,school,10.808552370666739,106.67430014455194,Phu Nhuan District
2028,SaigonBus Parking,parking,10.805367340638096,106.66772862158157,Phu Nhuan District
2029,Trường Trung học cơ sở Độc Lập,school,10.8060739,106.68205180000001,Phu Nhuan District
2030,Công Viên Văn Hóa Phú Nhuận,,10.802829558064767,106.6904210563814,Phu Nhuan District
2031,Trường Trung học cơ sở Ngô Tất Tố,school,10.796626884477323,106.67032089213959,Phu Nhuan District
2032,Unknown,,10.800033543506336,106.66822637511504,Phu Nhuan District
2033,Unknown,parking,10.79453282215173,106.67559344660907,Phu Nhuan District
2034,Trường Trung học phổ thông Hàn Thuyên,school,10.794205613127243,106.67004508128616,Phu Nhuan District
2035,Trường Cao đẳng Kinh tế Đối ngoại,college,10.797441301850403,106.68081736530775,Phu Nhuan District
2036,Unknown,hospital,10.80004235441822,106.68415270383818,Phu Nhuan District
2037,Trường Tiểu học Cổ Loa,school,10.805297981516766,106.68061417451307,Phu Nhuan District
2038,Viện Y Dược học Dân tộc,hospital,10.797241411778948,106.67118308287037,Phu Nhuan District
2039,Trường Trung học cơ sở Đào Duy Anh,school,10.791637369083388,106.67959798108475,Phu Nhuan District
2040,Trường tiểu học Nguyễn Đình Chính,school,10.792915342163857,106.67910684337451,Phu Nhuan District
2041,Unknown,,10.792533880258883,106.68177671603928,Phu Nhuan District
2042,Trường Tiểu học Trung Nhất,school,10.796357817307822,106.68060306108511,Phu Nhuan District
2043,Bệnh viện An Sinh,hospital,10.791268889012898,106.67848823990556,Phu Nhuan District
2044,Trường Tiểu học Phạm Ngọc Thạch,school,10.790686793686028,106.66701735015238,Phu Nhuan District
2045,Bệnh viện Đa khoa Phú Nhuận,hospital,10.798263886252478,106.67182511050794,Phu Nhuan District
2046,Trường Tiểu Học Chí Linh,school,10.790485820938834,106.6683115994661,Phu Nhuan District
2047,FamilyMart,,10.792580300000001,106.6798749,Phu Nhuan District
2048,Co.opmart Rạch Miễu,,10.798906978664364,106.68917320009781,Phu Nhuan District
2049,Trường Tiểu Học Đông Ba,school,10.8034539708607,106.68688829120183,Phu Nhuan District
2050,Trường Tiểu học Cao Bá Quát,school,10.804196313589095,106.68495383799336,Phu Nhuan District
2051,Cửa hàng Xăng dầu Petrolimex Số 8,fuel,10.79895698946119,106.6798808742368,Phu Nhuan District
2052,Cửa Hàng Xăng Dầu Petrolimex số 53,fuel,10.798390999999999,106.68893055000001,Phu Nhuan District
2053,Trường Đại học Gia Định,university,10.79937900157562,106.67394951277332,Phu Nhuan District
2054,Unknown,parking,10.809983076495595,106.67438282383097,Phu Nhuan District
2055,Học viện Hàng không Việt Nam,university,10.797261203287702,106.67400246039756,Phu Nhuan District
2056,Trường Tiểu học Đặng Văn Ngữ,school,10.794691924442471,106.6702458164222,Phu Nhuan District
2057,Unknown,parking,10.796299381790002,106.67510312042478,Phu Nhuan District
2058,Đại học Kinh tế Thành phố Hồ Chí Minh - Cơ sở H,university,10.79608895828713,106.67230255746462,Phu Nhuan District
2059,Trường Tiểu học Cầu Kiệu,school,10.796432718322482,106.682005588118,Phu Nhuan District
2060,Cửa hàng Xăng dầu Petrolimex Số 34,fuel,10.79951455,106.68031614999998,Phu Nhuan District
2061,Trường Trung học cơ sở Cầu Kiệu,school,10.799218221717934,106.69162699382535,Phu Nhuan District
2062,Unknown,,10.803198792841556,106.67507713876034,Phu Nhuan District
2063,Bãi giữ xe Quân Khu 7,parking,10.802181637060158,106.6693628119607,Phu Nhuan District
2064,Ministop,,10.802040320611813,106.6847792029609,Phu Nhuan District
2065,Cửa Hàng Xăng Dầu PV,fuel,10.8050335,106.6667305,Tan Binh District
2066,Unknown,fuel,10.7970227,106.6537606,Tan Binh District
2067,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.8071715,106.668545,Tan Binh District
2068,Unknown,fuel,10.783558,106.6543014,Tan Binh District
2069,Circle K,,10.8009338,106.6607181,Tan Binh District
2070,Unknown,fuel,10.7761023,106.6489541,Tan Binh District
2071,Unknown,fuel,10.8243645,106.6300984,Tan Binh District
2072,Unknown,fuel,10.789157,106.6526814,Tan Binh District
2073,Unknown,fuel,10.8105061,106.6670261,Tan Binh District
2074,Unknown,fuel,10.7988038,106.6420448,Tan Binh District
2075,Unknown,fuel,10.7813697,106.6548481,Tan Binh District
2076,Unknown,fuel,10.8069608,106.6499251,Tan Binh District
2077,Unknown,parking,10.8167155,106.6667071,Tan Binh District
2078,Trường Tiểu Học Ngọc Hồi,school,10.7778588,106.6533203,Tan Binh District
2079,Trường Tiểu Học Đức Trí,school,10.7780154,106.6552935,Tan Binh District
2080,Unknown,fuel,10.8017284,106.6476909,Tan Binh District
2081,Bãi Đậu Xe Ưu Tiên,parking,10.8141202,106.6630195,Tan Binh District
2082,Bãi Đậu Xe Taxi Sân Bay,parking,10.8143512,106.6656285,Tan Binh District
2083,Unknown,fuel,10.8356071,106.6458388,Tan Binh District
2084,Bệnh viện Phụ sản Mekong,hospital,10.7998479,106.6675233,Tan Binh District
2085,Unknown,fuel,10.7783466,106.6562429,Tan Binh District
2086,Trạm Xăng Dầu Saigon Petro,fuel,10.8216889,106.6305798,Tan Binh District
2087,Bệnh Viện Đa Khoa Mỹ Đức,hospital,10.7999684,106.6415956,Tan Binh District
2088,Xuất Khẩu Lao Động Esuhai,school,10.8015515,106.6420298,Tan Binh District
2089,WinMart,,10.788457,106.656597,Tan Binh District
2090,Siêu Thị Tiện Lợi Nam An,,10.7991432,106.6695155,Tan Binh District
2091,Siêu Thị Tiện Lợi Citi Mart,,10.8252692,106.6303666,Tan Binh District
2092,Trường Trung học cơ sở & Trung học phổ thông Bác Ái,school,10.776963,106.6485112,Tan Binh District
2093,Trường Trung học cơ sở&Trung học phổ thông Nguyễn Khuyến Cơ Sở 2,school,10.8059847,106.6432939,Tan Binh District
2094,Trường Trung học phổ thông Việt Thanh,school,10.8022055,106.6446433,Tan Binh District
2095,Unknown,,10.7866502,106.66385,Tan Binh District
2096,Unknown,,10.7867185,106.6637375,Tan Binh District
2097,Unknown,,10.7851224,106.6573124,Tan Binh District
2098,Unknown,parking,10.7869619,106.6632543,Tan Binh District
2099,Unknown,,10.7863878,106.6584761,Tan Binh District
2100,WinMart+,,10.7884085,106.6579231,Tan Binh District
2101,Cửa Hàng Tiện Lợi B's Mart,,10.7948346,106.6676719,Tan Binh District
2102,WinMart+,,10.7948609,106.6676411,Tan Binh District
2103,WinMart+,,10.7962007,106.664342,Tan Binh District
2104,Unknown,,10.7926043,106.6628467,Tan Binh District
2105,Cửa Hàng Tiện Lợi B's Mart,,10.7926504,106.6624376,Tan Binh District
2106,Unknown,,10.7887246,106.6605923,Tan Binh District
2107,WinMart+,,10.7897963,106.6565821,Tan Binh District
2108,WinMart+,,10.7696658,106.652473,Tan Binh District
2109,WinMart+,,10.7905367,106.6468967,Tan Binh District
2110,WinMart+,,10.7914192,106.6414643,Tan Binh District
2111,WinMart+,,10.788247,106.6437075,Tan Binh District
2112,WinMart+,,10.7911031,106.6575048,Tan Binh District
2113,WinMart+,,10.7843475,106.642294,Tan Binh District
2114,WinMart+,,10.8011046,106.6417629,Tan Binh District
2115,WinMart+,,10.7982838,106.6684467,Tan Binh District
2116,WinMart+,,10.7892324,106.6426239,Tan Binh District
2117,Unknown,,10.8156143,106.6750324,Tan Binh District
2118,Ministop,,10.8063232,106.6665059,Tan Binh District
2119,Unknown,,10.7982471,106.6674906,Tan Binh District
2120,Unknown,,10.7925143,106.6671054,Tan Binh District
2121,Bệnh Viện Sài Gòn ITO,hospital,10.7950017,106.6672345,Tan Binh District
2122,Bách Hoá Xanh,,10.7953551,106.6621933,Tan Binh District
2123,Ministop,,10.8099597,106.6667859,Tan Binh District
2124,Cửa Hàng Tiện Lợi B's Mart,,10.7928397,106.6444611,Tan Binh District
2125,FamilyMart,,10.7985716,106.6626579,Tan Binh District
2126,Trạm Xăng Dầu Trần Huỳnh,fuel,10.7794275,106.6447786,Tan Binh District
2127,Cửa Hàng Thực Phẩm Co-op Food,,10.8023041,106.6604804,Tan Binh District
2128,WinMart+,,10.8016639,106.6605286,Tan Binh District
2129,Ministop,,10.8023614,106.6604708,Tan Binh District
2130,Unknown,,10.8073995,106.6644516,Tan Binh District
2131,Unknown,,10.8077525,106.6641675,Tan Binh District
2132,Unknown,parking,10.8082903,106.6704092,Tan Binh District
2133,7-Eleven,,10.8111751,106.6696771,Tan Binh District
2134,Unknown,,10.8256211,106.6392199,Tan Binh District
2135,Trường Tiểu Học Nguyễn Văn Kip,school,10.8193364,106.6332392,Tan Binh District
2136,Tạp Hoá 766,,10.7886332,106.6630911,Tan Binh District
2137,GS25,,10.8030071,106.6524041,Tan Binh District
2138,WinMart+,,10.8124729,106.6695554,Tan Binh District
2139,7-Eleven,,10.8122554,106.669531,Tan Binh District
2140,Trường Tiểu học - Trung học cơ sở Khai Nguyên - Cơ sở Quận Tân Bình,school,10.7979358,106.6417585,Tan Binh District
2141,Ministop,,10.7950223,106.6591409,Tan Binh District
2142,Circle K,,10.8044944,106.647633,Tan Binh District
2143,Ministop,,10.8046511,106.6476389,Tan Binh District
2144,Mini Stop,,10.7885236,106.656529,Tan Binh District
2145,Unknown,fuel,10.8016045,106.6484338,Tan Binh District
2146,WinMart+,,10.7969957,106.6626174,Tan Binh District
2147,WinMart,,10.7867208,106.6568386,Tan Binh District
2148,Unknown,charging_station,10.8007885,106.6584366,Tan Binh District
2149,WinMart+,,10.7955223,106.6406631,Tan Binh District
2150,Công viên Hoàng Văn Thụ,,10.801784152736337,106.66434313655282,Tan Binh District
2151,Unknown,parking,10.80078071503414,106.65848256447637,Tan Binh District
2152,Unknown,parking,10.799915190900487,106.65871807685177,Tan Binh District
2153,Unknown,parking,10.800619005788905,106.65942709211201,Tan Binh District
2154,Trường Tiểu học Ngọc Hồi,school,10.778477254401102,106.6555767154398,Tan Binh District
2155,Trường Trung học cơ sở Nguyễn Gia Thiều,school,10.781225996167644,106.6555916370343,Tan Binh District
2156,Unknown,parking,10.813056157018822,106.66541083039051,Tan Binh District
2157,Unknown,parking,10.814096802939456,106.66311842937652,Tan Binh District
2158,Unknown,parking,10.812075197822447,106.66397358527622,Tan Binh District
2159,bãi đậu xe taxi,parking,10.814375412995789,106.66562318469492,Tan Binh District
2160,Unknown,school,10.810434858422324,106.66444567109099,Tan Binh District
2161,Trường Tiểu học Trần Quốc Tuấn,school,10.801322657907228,106.64911071588301,Tan Binh District
2162,Unknown,parking,10.80169478100591,106.65647928359873,Tan Binh District
